(title "cl-rfile")
(labels "flow-time" "cl")
((xy/key/label "cl")
3.0000000e+01	-1.2022917e+00
3.0050000e+01	-1.1668887e+00
3.0100000e+01	-1.1266719e+00
3.0150000e+01	-1.0741543e+00
3.0200000e+01	-1.0186473e+00
3.0250000e+01	-9.5767170e-01
3.0300000e+01	-8.9170483e-01
3.0350000e+01	-8.1387632e-01
3.0400000e+01	-7.3167051e-01
3.0450000e+01	-6.4572674e-01
3.0500000e+01	-5.5477645e-01
3.0550000e+01	-4.5968045e-01
3.0600000e+01	-3.5775005e-01
3.0650000e+01	-2.5524751e-01
3.0700000e+01	-1.5376313e-01
3.0750000e+01	-4.6722673e-02
3.0800000e+01	5.3166208e-02
3.0850000e+01	1.5379748e-01
3.0900000e+01	2.4705543e-01
3.0950000e+01	3.3977670e-01
3.1000000e+01	4.3026066e-01
3.1050000e+01	5.1590352e-01
3.1100000e+01	6.0590872e-01
3.1150000e+01	6.7722002e-01
3.1200000e+01	7.4667173e-01
3.1250000e+01	8.1221248e-01
3.1300000e+01	8.7853272e-01
3.1350000e+01	9.3738892e-01
3.1400000e+01	9.9225291e-01
3.1450000e+01	1.0366118e+00
3.1500000e+01	1.0811893e+00
3.1550000e+01	1.1183359e+00
3.1600000e+01	1.1470160e+00
3.1650000e+01	1.1729706e+00
3.1700000e+01	1.1906227e+00
3.1750000e+01	1.2068567e+00
3.1800000e+01	1.2179737e+00
3.1850000e+01	1.2212982e+00
3.1900000e+01	1.2219749e+00
3.1950000e+01	1.2136813e+00
3.2000000e+01	1.2046573e+00
3.2050000e+01	1.1921392e+00
3.2100000e+01	1.1712149e+00
3.2150000e+01	1.1465762e+00
3.2200000e+01	1.1165711e+00
3.2250000e+01	1.0832327e+00
3.2300000e+01	1.0459205e+00
3.2350000e+01	1.0016303e+00
3.2400000e+01	9.5960781e-01
3.2450000e+01	9.0990468e-01
3.2500000e+01	8.5770858e-01
3.2550000e+01	7.9965488e-01
3.2600000e+01	7.4067957e-01
3.2650000e+01	6.7324397e-01
3.2700000e+01	6.0593494e-01
3.2750000e+01	5.3175595e-01
3.2800000e+01	4.5809148e-01
3.2850000e+01	3.7770962e-01
3.2900000e+01	2.9552348e-01
3.2950000e+01	2.1089226e-01
3.3000000e+01	1.1746769e-01
3.3050000e+01	2.1708123e-02
3.3100000e+01	-8.0467088e-02
3.3150000e+01	-1.8271654e-01
3.3200000e+01	-2.9285936e-01
3.3250000e+01	-4.0071479e-01
3.3300000e+01	-5.0228818e-01
3.3350000e+01	-6.0470067e-01
3.3400000e+01	-6.9736765e-01
3.3450000e+01	-7.8769339e-01
3.3500000e+01	-8.7672899e-01
3.3550000e+01	-9.5550673e-01
3.3600000e+01	-1.0280094e+00
3.3650000e+01	-1.0917019e+00
3.3700000e+01	-1.1536070e+00
3.3750000e+01	-1.2072915e+00
3.3800000e+01	-1.2492772e+00
3.3850000e+01	-1.2838981e+00
3.3900000e+01	-1.3096842e+00
3.3950000e+01	-1.3330458e+00
3.4000000e+01	-1.3487425e+00
3.4050000e+01	-1.3579733e+00
3.4100000e+01	-1.3595341e+00
3.4150000e+01	-1.3555056e+00
3.4200000e+01	-1.3509949e+00
3.4250000e+01	-1.3415736e+00
3.4300000e+01	-1.3259230e+00
3.4350000e+01	-1.3094858e+00
3.4400000e+01	-1.2862721e+00
3.4450000e+01	-1.2594073e+00
3.4500000e+01	-1.2226062e+00
3.4550000e+01	-1.1821790e+00
3.4600000e+01	-1.1360806e+00
3.4650000e+01	-1.0826995e+00
3.4700000e+01	-1.0274006e+00
3.4750000e+01	-9.6928976e-01
3.4800000e+01	-9.0193592e-01
3.4850000e+01	-8.2324671e-01
3.4900000e+01	-7.4418862e-01
3.4950000e+01	-6.6262076e-01
3.5000000e+01	-5.7807753e-01
3.5050000e+01	-4.9340214e-01
3.5100000e+01	-3.9331710e-01
3.5150000e+01	-2.9611648e-01
3.5200000e+01	-2.0029491e-01
3.5250000e+01	-1.0838590e-01
3.5300000e+01	-1.6703794e-02
3.5350000e+01	7.7277643e-02
3.5400000e+01	1.7373096e-01
3.5450000e+01	2.6645258e-01
3.5500000e+01	3.5636037e-01
3.5550000e+01	4.4226729e-01
3.5600000e+01	5.2398028e-01
3.5650000e+01	5.9861856e-01
3.5700000e+01	6.7161686e-01
3.5750000e+01	7.4391288e-01
3.5800000e+01	8.1353430e-01
3.5850000e+01	8.8352674e-01
3.5900000e+01	9.4965949e-01
3.5950000e+01	1.0098315e+00
3.6000000e+01	1.0661610e+00
3.6050000e+01	1.1188803e+00
3.6100000e+01	1.1635949e+00
3.6150000e+01	1.1969349e+00
3.6200000e+01	1.2271462e+00
3.6250000e+01	1.2540203e+00
3.6300000e+01	1.2730308e+00
3.6350000e+01	1.2884031e+00
3.6400000e+01	1.2955601e+00
3.6450000e+01	1.3025660e+00
3.6500000e+01	1.3087572e+00
3.6550000e+01	1.3084484e+00
3.6600000e+01	1.3040882e+00
3.6650000e+01	1.2979248e+00
3.6700000e+01	1.2860869e+00
3.6750000e+01	1.2736290e+00
3.6800000e+01	1.2584589e+00
3.6850000e+01	1.2458776e+00
3.6900000e+01	1.2246272e+00
3.6950000e+01	1.2061180e+00
3.7000000e+01	1.1826935e+00
3.7050000e+01	1.1588941e+00
3.7100000e+01	1.1310298e+00
3.7150000e+01	1.1008983e+00
3.7200000e+01	1.0686014e+00
3.7250000e+01	1.0335491e+00
3.7300000e+01	9.9691982e-01
3.7350000e+01	9.5863108e-01
3.7400000e+01	9.1649662e-01
3.7450000e+01	8.6951964e-01
3.7500000e+01	8.1948296e-01
3.7550000e+01	7.6322640e-01
3.7600000e+01	7.0513037e-01
3.7650000e+01	6.4268165e-01
3.7700000e+01	5.7654790e-01
3.7750000e+01	5.0201625e-01
3.7800000e+01	4.1887679e-01
3.7850000e+01	3.3397908e-01
3.7900000e+01	2.4265653e-01
3.7950000e+01	1.5008703e-01
3.8000000e+01	5.1469635e-02
3.8050000e+01	-5.0159852e-02
3.8100000e+01	-1.5369822e-01
3.8150000e+01	-2.5127471e-01
3.8200000e+01	-3.4663355e-01
3.8250000e+01	-4.4431292e-01
3.8300000e+01	-5.4158761e-01
3.8350000e+01	-6.3777304e-01
3.8400000e+01	-7.2856760e-01
3.8450000e+01	-8.1347458e-01
3.8500000e+01	-8.9407344e-01
3.8550000e+01	-9.7135225e-01
3.8600000e+01	-1.0382142e+00
3.8650000e+01	-1.1014664e+00
3.8700000e+01	-1.1595736e+00
3.8750000e+01	-1.2092353e+00
3.8800000e+01	-1.2503462e+00
3.8850000e+01	-1.2891464e+00
3.8900000e+01	-1.3142524e+00
3.8950000e+01	-1.3349598e+00
3.9000000e+01	-1.3493469e+00
3.9050000e+01	-1.3622373e+00
3.9100000e+01	-1.3679624e+00
3.9150000e+01	-1.3676929e+00
3.9200000e+01	-1.3603097e+00
3.9250000e+01	-1.3525029e+00
3.9300000e+01	-1.3421614e+00
3.9350000e+01	-1.3277331e+00
3.9400000e+01	-1.3093929e+00
3.9450000e+01	-1.2877872e+00
3.9500000e+01	-1.2622206e+00
3.9550000e+01	-1.2292049e+00
3.9600000e+01	-1.1889752e+00
3.9650000e+01	-1.1460758e+00
3.9700000e+01	-1.0976411e+00
3.9750000e+01	-1.0454316e+00
3.9800000e+01	-9.8866674e-01
3.9850000e+01	-9.2355191e-01
3.9900000e+01	-8.5286483e-01
3.9950000e+01	-7.6981037e-01
4.0000000e+01	-6.8209459e-01
4.0050000e+01	-5.8862078e-01
4.0100000e+01	-4.8900960e-01
4.0150000e+01	-3.8204189e-01
4.0200000e+01	-2.6892438e-01
4.0250000e+01	-1.5236905e-01
4.0300000e+01	-3.8913984e-02
4.0350000e+01	7.2691206e-02
4.0400000e+01	1.7960516e-01
4.0450000e+01	2.8422437e-01
4.0500000e+01	3.8279567e-01
4.0550000e+01	4.7886157e-01
4.0600000e+01	5.7519942e-01
4.0650000e+01	6.5892715e-01
4.0700000e+01	7.3216750e-01
4.0750000e+01	8.0343263e-01
4.0800000e+01	8.7201061e-01
4.0850000e+01	9.3415836e-01
4.0900000e+01	9.8649227e-01
4.0950000e+01	1.0382009e+00
4.1000000e+01	1.0882669e+00
