(title "cd-rfile")
(labels "flow-time" "cd")
((xy/key/label "cd")
3.0000000e+01	1.0388586e+00
3.0050000e+01	1.0695670e+00
3.0100000e+01	1.1073352e+00
3.0150000e+01	1.1438357e+00
3.0200000e+01	1.1800099e+00
3.0250000e+01	1.2209955e+00
3.0300000e+01	1.2501189e+00
3.0350000e+01	1.2672166e+00
3.0400000e+01	1.2844926e+00
3.0450000e+01	1.3000779e+00
3.0500000e+01	1.3092946e+00
3.0550000e+01	1.3159167e+00
3.0600000e+01	1.3187089e+00
3.0650000e+01	1.3209493e+00
3.0700000e+01	1.3252216e+00
3.0750000e+01	1.3312591e+00
3.0800000e+01	1.3392927e+00
3.0850000e+01	1.3467839e+00
3.0900000e+01	1.3515365e+00
3.0950000e+01	1.3545695e+00
3.1000000e+01	1.3572099e+00
3.1050000e+01	1.3566319e+00
3.1100000e+01	1.3573049e+00
3.1150000e+01	1.3551934e+00
3.1200000e+01	1.3500239e+00
3.1250000e+01	1.3425230e+00
3.1300000e+01	1.3309148e+00
3.1350000e+01	1.3182095e+00
3.1400000e+01	1.3041325e+00
3.1450000e+01	1.2890832e+00
3.1500000e+01	1.2740564e+00
3.1550000e+01	1.2595371e+00
3.1600000e+01	1.2440812e+00
3.1650000e+01	1.2290459e+00
3.1700000e+01	1.2175003e+00
3.1750000e+01	1.2049014e+00
3.1800000e+01	1.1898619e+00
3.1850000e+01	1.1759620e+00
3.1900000e+01	1.1634719e+00
3.1950000e+01	1.1493307e+00
3.2000000e+01	1.1302915e+00
3.2050000e+01	1.1160147e+00
3.2100000e+01	1.1032718e+00
3.2150000e+01	1.0882852e+00
3.2200000e+01	1.0723705e+00
3.2250000e+01	1.0606546e+00
3.2300000e+01	1.0529812e+00
3.2350000e+01	1.0447328e+00
3.2400000e+01	1.0439851e+00
3.2450000e+01	1.0462635e+00
3.2500000e+01	1.0557611e+00
3.2550000e+01	1.0724457e+00
3.2600000e+01	1.1016411e+00
3.2650000e+01	1.1354615e+00
3.2700000e+01	1.1699252e+00
3.2750000e+01	1.2105423e+00
3.2800000e+01	1.2495064e+00
3.2850000e+01	1.2851955e+00
3.2900000e+01	1.3204068e+00
3.2950000e+01	1.3535719e+00
3.3000000e+01	1.3783724e+00
3.3050000e+01	1.4000898e+00
3.3100000e+01	1.4165368e+00
3.3150000e+01	1.4277097e+00
3.3200000e+01	1.4359244e+00
3.3250000e+01	1.4385198e+00
3.3300000e+01	1.4340506e+00
3.3350000e+01	1.4257028e+00
3.3400000e+01	1.4158913e+00
3.3450000e+01	1.4016928e+00
3.3500000e+01	1.3865471e+00
3.3550000e+01	1.3707441e+00
3.3600000e+01	1.3531858e+00
3.3650000e+01	1.3363907e+00
3.3700000e+01	1.3201989e+00
3.3750000e+01	1.3028130e+00
3.3800000e+01	1.2833312e+00
3.3850000e+01	1.2645380e+00
3.3900000e+01	1.2439105e+00
3.3950000e+01	1.2225031e+00
3.4000000e+01	1.1998278e+00
3.4050000e+01	1.1745075e+00
3.4100000e+01	1.1459658e+00
3.4150000e+01	1.1143168e+00
3.4200000e+01	1.0840681e+00
3.4250000e+01	1.0523364e+00
3.4300000e+01	1.0252324e+00
3.4350000e+01	1.0019056e+00
3.4400000e+01	9.7854719e-01
3.4450000e+01	9.6348004e-01
3.4500000e+01	9.5497110e-01
3.4550000e+01	9.5647530e-01
3.4600000e+01	9.6208153e-01
3.4650000e+01	9.7126727e-01
3.4700000e+01	9.8707589e-01
3.4750000e+01	1.0114193e+00
3.4800000e+01	1.0383732e+00
3.4850000e+01	1.0746239e+00
3.4900000e+01	1.1161735e+00
3.4950000e+01	1.1627760e+00
3.5000000e+01	1.2100531e+00
3.5050000e+01	1.2581096e+00
3.5100000e+01	1.2994260e+00
3.5150000e+01	1.3406996e+00
3.5200000e+01	1.3808225e+00
3.5250000e+01	1.4123709e+00
3.5300000e+01	1.4411992e+00
3.5350000e+01	1.4641147e+00
3.5400000e+01	1.4784937e+00
3.5450000e+01	1.4898302e+00
3.5500000e+01	1.4953399e+00
3.5550000e+01	1.4959477e+00
3.5600000e+01	1.4958456e+00
3.5650000e+01	1.4866543e+00
3.5700000e+01	1.4750388e+00
3.5750000e+01	1.4641590e+00
3.5800000e+01	1.4473574e+00
3.5850000e+01	1.4278728e+00
3.5900000e+01	1.4048917e+00
3.5950000e+01	1.3824782e+00
3.6000000e+01	1.3616123e+00
3.6050000e+01	1.3417266e+00
3.6100000e+01	1.3199655e+00
3.6150000e+01	1.2970628e+00
3.6200000e+01	1.2746395e+00
3.6250000e+01	1.2557736e+00
3.6300000e+01	1.2343969e+00
3.6350000e+01	1.2135629e+00
3.6400000e+01	1.1912369e+00
3.6450000e+01	1.1686800e+00
3.6500000e+01	1.1435195e+00
3.6550000e+01	1.1200309e+00
3.6600000e+01	1.0939185e+00
3.6650000e+01	1.0656222e+00
3.6700000e+01	1.0409790e+00
3.6750000e+01	1.0205423e+00
3.6800000e+01	1.0021311e+00
3.6850000e+01	9.8720557e-01
3.6900000e+01	9.7767303e-01
3.6950000e+01	9.6790667e-01
3.7000000e+01	9.6088460e-01
3.7050000e+01	9.6597220e-01
3.7100000e+01	9.8285538e-01
3.7150000e+01	1.0062389e+00
3.7200000e+01	1.0285660e+00
3.7250000e+01	1.0567368e+00
3.7300000e+01	1.0836330e+00
3.7350000e+01	1.1182571e+00
3.7400000e+01	1.1598100e+00
3.7450000e+01	1.2029732e+00
3.7500000e+01	1.2425438e+00
3.7550000e+01	1.2801179e+00
3.7600000e+01	1.3178892e+00
3.7650000e+01	1.3505752e+00
3.7700000e+01	1.3796312e+00
3.7750000e+01	1.4039495e+00
3.7800000e+01	1.4198765e+00
3.7850000e+01	1.4326799e+00
3.7900000e+01	1.4433304e+00
3.7950000e+01	1.4491642e+00
3.8000000e+01	1.4477867e+00
3.8050000e+01	1.4440451e+00
3.8100000e+01	1.4336481e+00
3.8150000e+01	1.4228484e+00
3.8200000e+01	1.4129025e+00
3.8250000e+01	1.4011389e+00
3.8300000e+01	1.3859130e+00
3.8350000e+01	1.3690402e+00
3.8400000e+01	1.3509845e+00
3.8450000e+01	1.3348264e+00
3.8500000e+01	1.3175909e+00
3.8550000e+01	1.2959298e+00
3.8600000e+01	1.2763167e+00
3.8650000e+01	1.2587326e+00
3.8700000e+01	1.2431879e+00
3.8750000e+01	1.2290162e+00
3.8800000e+01	1.2166371e+00
3.8850000e+01	1.2033310e+00
3.8900000e+01	1.1917570e+00
3.8950000e+01	1.1818280e+00
3.9000000e+01	1.1684713e+00
3.9050000e+01	1.1520045e+00
3.9100000e+01	1.1379255e+00
3.9150000e+01	1.1201632e+00
3.9200000e+01	1.0996788e+00
3.9250000e+01	1.0807798e+00
3.9300000e+01	1.0621784e+00
3.9350000e+01	1.0419858e+00
3.9400000e+01	1.0217898e+00
3.9450000e+01	1.0028241e+00
3.9500000e+01	9.8907736e-01
3.9550000e+01	9.7956907e-01
3.9600000e+01	9.8066029e-01
3.9650000e+01	9.8705322e-01
3.9700000e+01	9.9921871e-01
3.9750000e+01	1.0248946e+00
3.9800000e+01	1.0577111e+00
3.9850000e+01	1.1043789e+00
3.9900000e+01	1.1548061e+00
3.9950000e+01	1.2031015e+00
4.0000000e+01	1.2472958e+00
4.0050000e+01	1.2909795e+00
4.0100000e+01	1.3282892e+00
4.0150000e+01	1.3669087e+00
4.0200000e+01	1.3997200e+00
4.0250000e+01	1.4241581e+00
4.0300000e+01	1.4419171e+00
4.0350000e+01	1.4521046e+00
4.0400000e+01	1.4544184e+00
4.0450000e+01	1.4506809e+00
4.0500000e+01	1.4438750e+00
4.0550000e+01	1.4399508e+00
4.0600000e+01	1.4303469e+00
4.0650000e+01	1.4146992e+00
4.0700000e+01	1.3959692e+00
4.0750000e+01	1.3751960e+00
4.0800000e+01	1.3496058e+00
4.0850000e+01	1.3262419e+00
4.0900000e+01	1.3048013e+00
4.0950000e+01	1.2830741e+00
4.1000000e+01	1.2610062e+00
4.1050000e+01	1.2394083e+00
4.1100000e+01	1.2208321e+00
4.1150000e+01	1.2026656e+00
4.1200000e+01	1.1823385e+00
4.1250000e+01	1.1596612e+00
4.1300000e+01	1.1382508e+00
4.1350000e+01	1.1151406e+00
4.1400000e+01	1.0901280e+00
4.1450000e+01	1.0648969e+00
4.1500000e+01	1.0376905e+00
4.1550000e+01	1.0100224e+00
4.1600000e+01	9.8693109e-01
4.1650000e+01	9.7017900e-01
4.1700000e+01	9.5159081e-01
4.1750000e+01	9.3620549e-01
